texte,label
"Il existe une grande diversité dans le domaine de l’astronomie.
On retrouve des traces de l’astronomie dans de nombreuses cultures.
De nombreuses recherches sont menées aujourd’hui sur l’astronomie.
L’astronomie soulève des questions fondamentales sur notre avenir.
Certaines controverses existent autour de l’astronomie, mais le débat reste ouvert.
L’astronomie a connu une évolution importante au fil des siècles.
Comprendre l’astronomie permet de mieux saisir certains aspects de notre quotidien.
L’astronomie est un sujet qui passionne de nombreuses personnes à travers le monde.
Les jeunes s'intéressent de plus en plus à l’astronomie.",0
"Certaines controverses existent autour de l'histoire, mais le débat reste ouvert.
La société actuelle est profondément marquée par l'histoire.
L'histoire a connu une évolution importante au fil des siècles.
De nombreuses recherches sont menées aujourd’hui sur l'histoire.
Il existe une grande diversité dans le domaine de l'histoire.
L'histoire soulève des questions fondamentales sur notre avenir.
Les jeunes s'intéressent de plus en plus à l'histoire.
On retrouve des traces de l'histoire dans de nombreuses cultures.",0
"Certaines controverses existent autour de la photographie, mais le débat reste ouvert.
Les jeunes s'intéressent de plus en plus à la photographie.
La photographie a connu une évolution importante au fil des siècles.
La société actuelle est profondément marquée par la photographie.
Il existe une grande diversité dans le domaine de la photographie.
La photographie soulève des questions fondamentales sur notre avenir.
De nombreuses recherches sont menées aujourd’hui sur la photographie.
On retrouve des traces de la photographie dans de nombreuses cultures.
La photographie est un sujet qui passionne de nombreuses personnes à travers le monde.
Comprendre la photographie permet de mieux saisir certains aspects de notre quotidien.",0
T’as reçu mon message ?,0
"Les voyages a connu une évolution importante au fil des siècles.
Les voyages est un sujet qui passionne de nombreuses personnes à travers le monde.
On retrouve des traces de les voyages dans de nombreuses cultures.
Il existe une grande diversité dans le domaine de les voyages.
La société actuelle est profondément marquée par les voyages.
De nombreuses recherches sont menées aujourd’hui sur les voyages.
Les voyages soulève des questions fondamentales sur notre avenir.
Les jeunes s'intéressent de plus en plus à les voyages.
Comprendre les voyages permet de mieux saisir certains aspects de notre quotidien.",0
C’était génial hier !,0
"De nombreuses recherches sont menées aujourd’hui sur les mathématiques.
Il existe une grande diversité dans le domaine de les mathématiques.
Les mathématiques a connu une évolution importante au fil des siècles.
Certaines controverses existent autour de les mathématiques, mais le débat reste ouvert.
Les mathématiques soulève des questions fondamentales sur notre avenir.
On retrouve des traces de les mathématiques dans de nombreuses cultures.
Comprendre les mathématiques permet de mieux saisir certains aspects de notre quotidien.
La société actuelle est profondément marquée par les mathématiques.
Les jeunes s'intéressent de plus en plus à les mathématiques.",0
"L’intelligence artificielle soulève des questions fondamentales sur notre avenir.
On retrouve des traces de l’intelligence artificielle dans de nombreuses cultures.
Il existe une grande diversité dans le domaine de l’intelligence artificielle.
Certaines controverses existent autour de l’intelligence artificielle, mais le débat reste ouvert.
La société actuelle est profondément marquée par l’intelligence artificielle.
De nombreuses recherches sont menées aujourd’hui sur l’intelligence artificielle.
Les jeunes s'intéressent de plus en plus à l’intelligence artificielle.
L’intelligence artificielle est un sujet qui passionne de nombreuses personnes à travers le monde.
L’intelligence artificielle a connu une évolution importante au fil des siècles.
Comprendre l’intelligence artificielle permet de mieux saisir certains aspects de notre quotidien.",0
"Le climat est un domaine très intéressant.
Le sujet de le climat est souvent abordé dans différents contextes.
De nombreux aspects de le climat peuvent être étudiés.
Le climat est important pour comprendre le monde.
Les données sur le climat sont utiles dans plusieurs disciplines.
Beaucoup de personnes s'intéressent à le climat de nos jours.
Le climat peut être analysé de différentes manières.
Il existe plusieurs méthodes pour étudier le climat.
Les implications de le climat sont multiples.
En conclusion, Le climat mérite une attention particulière.",1
"La psychologie est un domaine très intéressant.
Le sujet de la psychologie est souvent abordé dans différents contextes.
De nombreux aspects de la psychologie peuvent être étudiés.
La psychologie est important pour comprendre le monde.
Les données sur la psychologie sont utiles dans plusieurs disciplines.
Beaucoup de personnes s'intéressent à la psychologie de nos jours.
La psychologie peut être analysé de différentes manières.
Il existe plusieurs méthodes pour étudier la psychologie.
Les implications de la psychologie sont multiples.
En conclusion, La psychologie mérite une attention particulière.",1
"La société actuelle est profondément marquée par le climat.
Certaines controverses existent autour de le climat, mais le débat reste ouvert.
Le climat a connu une évolution importante au fil des siècles.
Le climat soulève des questions fondamentales sur notre avenir.
De nombreuses recherches sont menées aujourd’hui sur le climat.
Il existe une grande diversité dans le domaine de le climat.
On retrouve des traces de le climat dans de nombreuses cultures.
Comprendre le climat permet de mieux saisir certains aspects de notre quotidien.
Le climat est un sujet qui passionne de nombreuses personnes à travers le monde.
Les jeunes s'intéressent de plus en plus à le climat.",0
"L'histoire est un domaine très intéressant.
Le sujet de l'histoire est souvent abordé dans différents contextes.
De nombreux aspects de l'histoire peuvent être étudiés.
L'histoire est important pour comprendre le monde.
Les données sur l'histoire sont utiles dans plusieurs disciplines.
Beaucoup de personnes s'intéressent à l'histoire de nos jours.
L'histoire peut être analysé de différentes manières.
Il existe plusieurs méthodes pour étudier l'histoire.
Les implications de l'histoire sont multiples.
En conclusion, L'histoire mérite une attention particulière.",1
"L'écologie est un domaine très intéressant.
Le sujet de l'écologie est souvent abordé dans différents contextes.
De nombreux aspects de l'écologie peuvent être étudiés.
L'écologie est important pour comprendre le monde.
Les données sur l'écologie sont utiles dans plusieurs disciplines.
Beaucoup de personnes s'intéressent à l'écologie de nos jours.
L'écologie peut être analysé de différentes manières.
Il existe plusieurs méthodes pour étudier l'écologie.
Les implications de l'écologie sont multiples.
En conclusion, L'écologie mérite une attention particulière.",1
"Certaines controverses existent autour de les insectes, mais le débat reste ouvert.
La société actuelle est profondément marquée par les insectes.
Les insectes est un sujet qui passionne de nombreuses personnes à travers le monde.
Comprendre les insectes permet de mieux saisir certains aspects de notre quotidien.
Il existe une grande diversité dans le domaine de les insectes.
Les jeunes s'intéressent de plus en plus à les insectes.
Les insectes soulève des questions fondamentales sur notre avenir.
Les insectes a connu une évolution importante au fil des siècles.",0
"Comprendre la philosophie permet de mieux saisir certains aspects de notre quotidien.
La philosophie soulève des questions fondamentales sur notre avenir.
Certaines controverses existent autour de la philosophie, mais le débat reste ouvert.
On retrouve des traces de la philosophie dans de nombreuses cultures.
Il existe une grande diversité dans le domaine de la philosophie.
De nombreuses recherches sont menées aujourd’hui sur la philosophie.
La philosophie a connu une évolution importante au fil des siècles.
Les jeunes s'intéressent de plus en plus à la philosophie.
La société actuelle est profondément marquée par la philosophie.",0
